lrs/actor_lr,debug/a2_1_std,debug/q_a1,round_time,debug/a_0,debug/actor_grad_norm,sampling_duration,debug/q1_std,debug/q_a1_std,debug/backup,debug/log_pi_std,debug/a1_2_std,_step,debug/a2_2,debug/a1_0_std,debug/q1,debug/logp_a2,debug/d_std,debug/a_1_std,debug/a2_2_std,debug/log_pi,lrs/critic_lr,debug/d,debug/a_1,debug/a2_1,debug/q_a1_targ,debug/a1_1_std,debug/a_0_std,training_step_duration,debug/a_2_std,debug/a2_0,debug/r_std,losses/loss_critic,memory_len,debug/a1_2,debug/backup_std,debug/demo_fraction_in_batch,debug/q2_std,debug/a2_0_std,debug/q_a1_targ_std,_timestamp,debug/r,episode_length_test,losses/loss_actor,idle_time,return_train,debug/logp_a2_std,debug/a_2,debug/a1_0,episode_length_train,debug/q2,debug/a1_1,_runtime,return_test,debug/critic_grad_norm
1e-05,0.5431905429,12.7010546875,14.7195951939,-0.0115551519,0.0210439594,0.0105675928,5.7356803385,5.7024072266,12.7330220828,0.5874982215,0.5542202027,505,0.1008716115,0.5432937686,12.6776318359,-1.4846395024,0.0007365696,0.5438996371,0.554265034,-1.4838971666,5e-05,3.25521e-05,0.107510136,0.1682102983,12.6323612413,0.5432966643,0.5582305491,0.0378846494,0.6101098122,-0.1660428254,0.0790599409,0.1129379791,146086,0.1035824624,5.7380716845,0.0866666667,5.744514974,0.5445365873,5.7402392274,1772308380.8335273,0.1297269337,0,-12.7166138572,0.0,11.2068624496,0.590208371,0.0666344638,-0.1645542763,345.0,12.6630664062,0.1691091648,8093.8481863,0,4.9835468144
1e-05,0.5268031355,16.5910762533,15.5792210102,0.0515180607,0.0228228033,0.0108654594,6.9369921875,6.9027311198,16.5879977266,0.743040873,0.5407526004,506,0.1417836563,0.5236195858,16.5505533854,-1.1981501017,0.004185605,0.5298763448,0.5391186111,-1.199901483,5e-05,0.0001888021,0.0849808542,0.2133683927,16.4520779566,0.525458165,0.5519609409,0.0402260009,0.6260685692,-0.2191859606,0.0939039747,0.1141094588,147210,0.1436488415,6.9233151302,0.1375130208,6.9267057292,0.5219390596,6.9145817357,1772308380.8340282,0.1689116729,0,-16.6028637139,0.0,12.2091029485,0.7438264186,0.0693514711,-0.221248599,319.6666666667,16.5368098958,0.212838703,8093.8486871,0,4.7167267565
1e-05,0.5041903333,19.9134570313,14.4932956696,0.0719049309,0.0207665963,0.0103622301,6.9756510417,6.9169140625,19.9291010664,0.7604007566,0.5224954899,507,0.1692108713,0.501049596,19.8792089844,-1.0071759884,0.0026259674,0.5111291767,0.5215733169,-1.0078808996,5e-05,0.0001236979,0.1002317117,0.2491825894,19.8179645136,0.504169779,0.5442714102,0.0373507285,0.6284416146,-0.2444171127,0.0988209111,0.1500553311,147210,0.1697440087,6.9712354327,0.1759114583,6.9380598958,0.5023723983,6.9625433304,1772308380.8345275,0.1943968668,0,-19.9257405043,0.0,14.2135839462,0.7593444086,0.0717640586,-0.2450601383,269.0,19.841344401,0.2467006968,8093.8496872,0,5.5758986826
1e-05,0.5522790954,10.4866145833,14.9341192245,-0.0557135171,0.0203382223,0.0104111449,5.6534472656,5.6206608073,10.5065941704,0.605134825,0.5637716543,508,0.0910204046,0.5507209338,10.4713509115,-1.5486926408,0.0004419417,0.5399232239,0.5631086882,-1.5525516466,5e-05,1.95312e-05,0.1398125284,0.1618127975,10.4008579332,0.5533532818,0.5597863868,0.0386933239,0.6039183453,-0.1671421349,0.0752069305,0.114783264,147210,0.0936608448,5.6772259874,0.0666666667,5.6860351562,0.5506580765,5.6828600487,1772308380.8355286,0.1145035371,0,-10.5014395673,0.0,14.2135839462,0.6060076621,0.0936566688,-0.1642884758,269.0,10.473186849,0.1609298726,8093.8501866,0,4.1484897431
1e-05,0.4784974412,24.4639664714,15.5035526752,0.1187227772,0.023591017,0.0106067745,7.7431282552,7.7011328125,24.4784481267,0.8726315661,0.5029714936,509,0.2135626924,0.4742383121,24.4086604818,-0.6757574478,0.002417838,0.4891352691,0.5023461895,-0.6754391009,5e-05,0.0001106771,0.0950368811,0.2996274384,24.3300657575,0.4773209523,0.5307322978,0.0402973461,0.6436155478,-0.3011826027,0.1100096925,0.1708788854,147210,0.2154548838,7.7433887489,0.2386328125,7.7520572917,0.4736110678,7.7149999837,1772308380.8360283,0.2369377954,0,-24.471600521,0.0,14.2135839462,0.8815227638,0.0779477735,-0.3002096984,269.0,24.3789257813,0.2988818499,8252.1956814,0,5.4366782124
1e-05,0.5058135513,20.0995572917,14.5087556839,0.1295688905,0.0253889313,0.0101961915,7.0163020833,6.9823958333,20.0984465898,0.7732086832,0.5254988347,510,0.1662026125,0.5030914794,20.0411539714,-1.0412627006,0.0019758963,0.526812751,0.5258387491,-1.0467033299,5e-05,9.11458e-05,0.0616369948,0.2547957725,19.9474202063,0.5049065173,0.5453489166,0.0375416986,0.6424865641,-0.2532004654,0.0991996389,0.1291232613,147210,0.1655095289,7.0169988263,0.1719791667,7.0084895833,0.5021236546,7.002749122,1772308539.1867163,0.2021408907,0,-20.1091411251,0.0,14.2135839462,0.7717608482,0.0572822158,-0.2540558385,269.0,20.0492936198,0.2568687197,8252.1966814,0,5.6622055073
1e-05,0.5212094548,17.4742236328,14.6881215572,0.0695058194,0.0206698158,0.0103969455,6.4730859375,6.4513574219,17.4666915745,0.6936335223,0.5363898823,511,0.14478018,0.5170079039,17.4138330078,-1.2028983033,0.0026516504,0.5323744501,0.5354804067,-1.201927127,5e-05,0.0001171875,0.0742718363,0.2097179054,17.3484229882,0.5211102162,0.5506883649,0.0379035068,0.6296389526,-0.2266875732,0.0970506203,0.1063255023,147210,0.1427562073,6.4885129809,0.1452994792,6.473108724,0.5174347933,6.4648390984,1772308539.1877167,0.1755180633,0,-17.4815704435,0.0,14.2135839462,0.6963835213,0.0582662882,-0.2239114539,269.0,17.425328776,0.2124641232,8252.1973837,0,4.7345427963
1e-05,0.5399220853,13.3738237508,14.7088191509,-8.1788e-06,0.0199294965,0.0102782098,6.0421972656,6.006023763,13.3858090387,0.6166136572,0.5497964921,512,0.1078266334,0.5370004395,13.3530826823,-1.407993183,0.0013258252,0.5346031411,0.5521823034,-1.4061122433,5e-05,5.85938e-05,0.1258694351,0.1682957151,13.2672427381,0.5404373527,0.5543112651,0.0380543367,0.616215418,-0.1809657237,0.0840691944,0.101511817,147210,0.1103211139,6.0384515634,0.10265625,6.0347949219,0.5369112614,6.0327663607,1772308539.1882167,0.1409531381,0,-13.384575847,0.0,14.2135839462,0.6181491507,0.0818990386,-0.1822233562,269.0,13.3348795573,0.1708380712,8252.1973837,0,4.4863426574
1e-05,0.4959125324,21.4127376302,15.1456785202,0.1034399243,0.0217145206,0.0106300982,7.2888346354,7.2773649089,21.4138785317,0.7811233009,0.5147054801,513,0.1699775814,0.4918943806,21.3447428385,-0.9009644175,0.0019758963,0.5062424381,0.5148265399,-0.8938748535,5e-05,9.11458e-05,0.0971361931,0.2481148314,21.2730885561,0.4959727857,0.5374952024,0.039051191,0.6411600818,-0.2596966613,0.1025829534,0.1212165074,149370,0.1701948226,7.3012797021,0.1993098958,7.3344173177,0.4922617772,7.2891957812,1772308539.1889188,0.2120155089,0,-21.4208487956,0.0,100.8879365921,0.7837819461,0.0782347004,-0.2589031261,1529.0,21.3573795573,0.2483357526,8252.1978874,0,5.0934823339
1e-05,0.515820479,17.5683374023,14.4785847664,0.0472655047,0.0219051025,0.010389936,6.7279296875,6.6735563151,17.5775993437,0.7385588056,0.531288334,514,0.1531709202,0.5134755565,17.5064257813,-1.1145389025,0.0026516504,0.5142909965,0.5312303783,-1.1120254578,5e-05,0.0001171875,0.1182283358,0.221460398,17.4759897093,0.5150276756,0.5427492464,0.0372174986,0.6240434821,-0.2317181459,0.0980552174,0.1363161904,149370,0.152105515,6.7452562162,0.1553255208,6.7005794271,0.5142192002,6.7307351009,1772308539.1894226,0.1761776854,0,-17.5781884815,0.0,144.225112915,0.7333026548,0.0852741729,-0.2299555561,2159.0,17.5215169271,0.2264076214,8252.1983874,0,5.1771275555
1e-05,0.5099286273,19.1097623698,14.661621809,0.0621569905,0.0194620287,0.0103873444,7.2186425781,7.1904720052,19.1091333107,0.7584918951,0.5272421071,515,0.1550916366,0.5077271384,19.05921875,-1.0319158038,0.0033882199,0.5139337035,0.5273197052,-1.0364352094,5e-05,0.0001497396,0.1068285729,0.2379006115,18.9921659948,0.5100957616,0.5467850966,0.0378372327,0.627612257,-0.2342476514,0.0982079351,0.1110296634,149370,0.1571768235,7.2127114697,0.1717057292,7.2114876302,0.5073181087,7.2106514024,1772308539.1894226,0.1892553983,0,-19.1203884259,0.0,144.225112915,0.7532806135,0.0765332578,-0.2313639379,2159.0,19.0631380208,0.237525592,8252.1988882,0,4.6740728998
1e-05,0.4907023142,22.5626497396,15.1476883888,0.1324464271,0.0227861327,0.0105837695,7.1651660156,7.140764974,22.546438368,0.7829806603,0.5116480948,516,0.1930065857,0.4872456729,22.4884619141,-0.8744301542,0.0016812685,0.5110442978,0.5129157844,-0.8737652111,5e-05,7.8125e-05,0.062707442,0.2800522663,22.4218403923,0.4902349828,0.54114386,0.0391171837,0.6417289126,-0.2669557033,0.1028450495,0.1283216607,150033,0.1908290304,7.1832732606,0.2060026042,7.1739973958,0.4876459005,7.1862093249,1772308539.1899228,0.2221261862,0,-22.5740474686,0.0,100.6976887385,0.7876637313,0.0579785755,-0.2694672592,1536.3333333333,22.532093099,0.2795977166,8252.1993879,0,5.7405919485
1e-05,0.5159787811,18.2560953776,15.5331544876,0.0707078605,0.0216097573,0.0105812979,6.7992447917,6.770390625,18.2714972757,0.7142290596,0.5331638526,517,0.1533592913,0.5149608336,18.1967675781,-1.1648759838,0.0020623947,0.5289695956,0.5335041397,-1.1635180199,5e-05,9.11458e-05,0.0740824186,0.2374224984,18.1603546594,0.5143265286,0.5555386967,0.0404823248,0.6253025524,-0.2163822279,0.0952619856,0.1229881904,150033,0.1543943658,6.8033132907,0.1514453125,6.80015625,0.5162801533,6.8034649332,1772308539.1904235,0.1807843212,0,-18.2699633355,0.0,13.6428403854,0.7118748279,0.0608191684,-0.2178900598,291.0,18.2135579427,0.2355949705,8252.1998869,0,5.6634136171
1e-05,0.5227247732,16.6326106771,15.3929505348,0.0656923212,0.0185715008,0.0105362479,6.2754003906,6.2629036458,16.6709363927,0.6628800315,0.5403315861,518,0.1297586341,0.5234136228,16.5674641927,-1.2726510441,0.0013258252,0.5364276934,0.5411576204,-1.2711174126,5e-05,5.85938e-05,0.0743058577,0.2261043935,16.5463542589,0.5204484474,0.5545583819,0.0400058524,0.6243103226,-0.2039533862,0.091485798,0.1010356141,150033,0.1296799744,6.2907943379,0.1325651042,6.2991829427,0.5238278832,6.2762989937,1772308539.1909232,0.1705292411,0,-16.6523495381,0.0,13.6428403854,0.6679157892,0.0519777092,-0.2032510164,291.0,16.6044856771,0.2272367941,8252.1998869,0,4.9271346342
1e-05,0.522538863,15.972491862,15.35815382,0.0462015617,0.0213427168,0.0105686005,6.5627604167,6.5163867187,15.9833332654,0.718964568,0.5403483348,519,0.1463658137,0.5233694588,15.9234926351,-1.2310137721,0.0025651519,0.52820392,0.5411396357,-1.2351163245,5e-05,0.0001171875,0.0992032086,0.2227371679,15.8704751631,0.522565928,0.5466634324,0.039923478,0.6252589677,-0.2164919556,0.0933991288,0.1287838744,150033,0.1465122475,6.5650332314,0.131875,6.5585904948,0.5240638719,6.5508302588,1772308539.1914222,0.1621206319,0,-15.9864282375,0.0,13.6428403854,0.7161924474,0.077856417,-0.2172410316,291.0,15.9511816406,0.2233720879,8409.9615707,0,5.4441005181
1e-05,0.5255236765,15.2042578125,14.7748968601,-0.028597308,0.0212968267,0.0101534168,6.9168066406,6.87640625,15.2049548312,0.804148305,0.5419857625,520,0.1572255123,0.5239773905,15.1506575521,-1.1592844564,0.0016812685,0.506351138,0.5405995917,-1.1649398774,5e-05,7.8125e-05,0.1730525917,0.2301761399,15.1085510459,0.5262677016,0.5422322738,0.0383754857,0.6115650557,-0.2423862701,0.0880708534,0.1287838473,150033,0.1547955373,6.8789553618,0.1288802083,6.9251985677,0.5231704345,6.8877333886,1772308696.9577816,0.1508504194,0,-15.2173692562,0.0,13.6428403854,0.800771014,0.1178745051,-0.2366194282,291.0,15.1860677083,0.2283739935,8409.962071,0,4.6441295575
1e-05,0.4894634733,22.58046875,14.9762244225,0.1568329961,0.023334331,0.0105124609,7.311875,7.2855078125,22.5809804894,0.8138990956,0.5147442069,521,0.1845886404,0.4859002306,22.5310221354,-0.886614546,0.0026516504,0.516209515,0.5142131245,-0.8853531484,5e-05,0.0001171875,0.0579006398,0.2797291875,22.4599193001,0.4894986878,0.5392676098,0.0387361956,0.6459826875,-0.2913848357,0.1074801292,0.1031867814,150033,0.1850070042,7.3259831234,0.2025911458,7.306171875,0.486269435,7.3213935534,1772308696.9582808,0.2234877928,0,-22.59710087,0.0,13.6428403854,0.8147924754,0.0562204372,-0.2920128115,291.0,22.5263216146,0.2802021225,8409.9625708,0,4.2536767497
1e-05,0.4812453162,24.0006461589,14.7991549969,0.1226843167,0.0235889043,0.010265878,7.4102246094,7.3689583333,24.0082379304,0.8396258757,0.5035437837,522,0.2090467058,0.4754839044,23.9119222005,-0.7386268937,0.0027124659,0.4938815419,0.5041293421,-0.7367001418,5e-05,0.0001236979,0.1099554356,0.2796949502,23.9250085275,0.4803744757,0.5332191914,0.038355159,0.6425693673,-0.2951696629,0.1113633655,0.1131833609,150033,0.2090234628,7.4098947487,0.2266666667,7.3822786458,0.4768436726,7.4062667226,1772308696.9587812,0.2293577433,0,-24.0062961595,0.0,13.6428403854,0.8406580022,0.0758500574,-0.2953408043,291.0,23.9399062093,0.2814280634,8409.964573,0,4.6882138031
1e-05,0.527861572,15.5032454427,15.8823223114,0.0127198144,0.0256187795,0.0111348383,6.5140885417,6.481702474,15.5011473269,0.6741119442,0.5437019848,523,0.1221482041,0.527001278,15.4716373698,-1.2799076444,0.0023570226,0.5267117239,0.5431245892,-1.2846302673,5e-05,0.0001041667,0.1220962779,0.2014338682,15.4255584845,0.5292773895,0.5521567104,0.0409288923,0.6160789322,-0.2022183375,0.0912058726,0.1024085643,152402,0.1237579765,6.5084684084,0.1255338542,6.5065559896,0.5262960503,6.5123063906,1772308696.9607813,0.1528134473,0,-15.5171304366,0.0,12.8995345434,0.6728096776,0.0741319086,-0.201529392,295.6666666667,15.4738871257,0.1993535567,8409.9650707,0,4.6306096609
1e-05,0.4823267154,24.5114611816,14.667044878,0.1496990883,0.0217705756,0.0104907743,7.35359375,7.3311458333,24.52974684,0.7928927005,0.5083874682,524,0.1859244599,0.4785724271,24.4586401367,-0.7938100525,0.0016812685,0.5036847059,0.5068667348,-0.7937179069,5e-05,7.8125e-05,0.0663776029,0.28048203,24.3915283111,0.4813434479,0.5407644566,0.0377852416,0.6461575129,-0.2705112017,0.1051289391,0.1310090197,152402,0.1856671558,7.3571779327,0.2259505208,7.3596614583,0.4802483823,7.3656075823,1772308696.961283,0.2415873825,0,-24.5211176495,0.0,12.5278816223,0.7930797207,0.0587491192,-0.2746582371,298.0,24.4446691895,0.2809327842,8409.9655708,0,6.1814311484
1e-05,0.5057080809,19.5565527344,14.8812742233,0.0726372255,0.0216854896,0.0106858357,7.0753841146,7.0485384115,19.5437488067,0.7668625866,0.527643953,525,0.1560660799,0.5052642342,19.494226888,-1.0220586096,0.001620453,0.5152863523,0.5257324185,-1.0335347723,5e-05,7.16146e-05,0.0930923464,0.2538467211,19.4360456108,0.5052600489,0.5419212676,0.0382619135,0.6286236379,-0.2393966296,0.0977101863,0.1276976493,152402,0.1550945605,7.0775898211,0.1718880208,7.0963346354,0.5054745185,7.0851684852,1772308696.961781,0.1922119523,0,-19.560674926,0.0,12.5278816223,0.7655815727,0.0770039151,-0.2419562325,298.0,19.5141145833,0.2536864804,8409.9665702,0,5.151902919
1e-05,0.4887049617,23.023375651,14.3998701572,0.1372392881,0.0207334586,0.0104425033,7.2066959635,7.189749349,23.0204830312,0.7643098386,0.5103260948,526,0.1767841567,0.4870110085,22.9530322266,-0.8688773167,0.0029205952,0.5074770768,0.5129848501,-0.8675354274,5e-05,0.0001367188,0.0718802931,0.2627231269,22.9122689249,0.4885994483,0.5390737293,0.0368878484,0.6433400412,-0.2584122377,0.1091954124,0.1186928648,153015,0.1754514177,7.2386088425,0.2128125,7.2196907552,0.4868115369,7.2261127759,1772308696.9627805,0.2245869106,0,-23.0342028162,0.0,12.4350659053,0.7629936263,0.0705573166,-0.260439212,297.3333333333,22.9803776042,0.2648067422,8409.9670704,0,5.1856668789
1e-05,0.5231811114,16.1091438802,14.8436005116,0.0147453812,0.021004572,0.0103513527,6.3584049479,6.3301529948,16.1247368863,0.6755236373,0.5386776648,527,0.1401928397,0.5208369285,16.0802441406,-1.2307382559,0.0022097087,0.5227650619,0.5381191172,-1.2273998908,5e-05,9.76562e-05,0.1226616618,0.2048486495,16.0247909639,0.5216168001,0.5500427934,0.0384429749,0.6203582587,-0.2119026609,0.0919362925,0.1316410307,153015,0.1387859911,6.3866098796,0.1361067708,6.3700358073,0.5195349752,6.3766778261,1772308696.9632804,0.161551082,0,-16.1237795616,0.0,12.2494344711,0.6725289665,0.0801300117,-0.2110352697,296.0,16.0672998047,0.2089574277,8409.9675713,0,5.5109388566
1e-05,0.4919464977,22.5898958333,14.6786317825,0.1121236424,0.022195155,0.0103033654,7.216875,7.2011197917,22.6055262561,0.7589067821,0.5155136272,528,0.1828370151,0.4890285991,22.5196907552,-0.9020799514,0.004185605,0.5094011217,0.5154668667,-0.907183646,5e-05,0.0001888021,0.0834427097,0.2560873849,22.4977981724,0.492525734,0.5445508209,0.0378971815,0.6350512272,-0.2556637938,0.1102815618,0.140792886,153015,0.1813909342,7.2307847786,0.2053776042,7.2363802083,0.4894413936,7.2015198151,1772308696.9637806,0.2183213125,0,-22.6026989292,0.0,12.2494344711,0.7595193235,0.0649285169,-0.2550777313,296.0,22.5443847656,0.255773174,8409.9680721,0,5.7271641268
1e-05,0.4976628693,21.1609114583,14.8485395908,0.1192348255,0.0216993631,0.0104553397,7.0438053385,7.0089485677,21.1640702011,0.7585779106,0.5192807935,529,0.1799101208,0.4908133007,21.0943619792,-0.9585810916,0.0028597798,0.5137381535,0.5178198388,-0.9573873969,5e-05,0.0001302083,0.0809021637,0.2484086105,21.0573220129,0.4970323604,0.5433636825,0.0383278171,0.6375977041,-0.2668760546,0.1066084494,0.1305651345,153015,0.181360309,7.0600475486,0.1927604167,7.028766276,0.4917651951,7.0423651417,1772308696.9642816,0.207396765,0,-21.1779182591,0.0,12.2494344711,0.7571446605,0.0661659811,-0.2679968427,296.0,21.1298014323,0.2532446533,8567.2150491,0,5.7370726572
1e-05,0.484300289,24.6647249349,15.1835298538,0.1576213526,0.0229775831,0.0106764984,7.68578125,7.6703125,24.6781416449,0.8313410072,0.5082567786,530,0.19843598,0.478990221,24.5697949219,-0.7798642278,0.0025651519,0.504705659,0.5089903308,-0.7784843949,5e-05,0.0001171875,0.061311953,0.2730034067,24.537122491,0.4835321683,0.5421298156,0.0392045816,0.6464080234,-0.2959587343,0.1114453235,0.1379041736,153015,0.2012057481,7.7071745265,0.2280729167,7.6996875,0.4773872817,7.6880451592,1772308854.2164798,0.242004557,0,-24.6738048536,0.0,12.2494344711,0.8279662831,0.0578265469,-0.2952177813,296.0,24.6307137044,0.2734188447,8567.2156123,0,5.9507252713
1e-05,0.5285190074,15.9897639974,14.6497778893,-0.0116042398,0.0198814735,0.0102930411,6.501875,6.4682682292,16.0073261522,0.7149576012,0.5409147762,531,0.145718599,0.522791168,15.9570621745,-1.2174201965,0.0019150808,0.5154938435,0.5412751718,-1.2211979015,5e-05,8.46354e-05,0.1568205284,0.1832948058,15.9062032039,0.5294525788,0.549974825,0.0378733484,0.6113384307,-0.2224573902,0.0847637085,0.134624897,153015,0.1445944642,6.5001149118,0.1322005208,6.5301497396,0.5221335693,6.5176298411,1772308854.2169173,0.1573408675,0,-16.0015350924,0.0,12.2494344711,0.7104919191,0.0931756239,-0.2215564266,296.0,15.939092865,0.1850319222,8567.2161138,0,5.1063449542
1e-05,0.5029108943,20.8720572917,15.5976879597,0.113775579,0.0243248566,0.0106652999,6.8868033854,6.8543391927,20.8742618452,0.7441282619,0.5204878428,532,0.1873161739,0.4955400317,20.8192838542,-0.9963827097,0.0014731391,0.5175213605,0.5201873649,-0.9971493073,5e-05,6.51042e-05,0.07905642,0.2381973972,20.7435964136,0.5017857752,0.542497329,0.0405775007,0.636381911,-0.2586538756,0.1006373382,0.1179569043,153015,0.1833560243,6.892400431,0.1859895833,6.8798730469,0.4959696061,6.8747935997,1772308854.2174804,0.2055611982,0,-20.8843542075,0.0,12.2494344711,0.751648965,0.0669227609,-0.2583565314,296.0,20.8158723958,0.2364048057,8567.2161138,0,5.1128581645
1e-05,0.5214492014,17.8241943359,14.800688982,0.0887890895,0.0232422823,0.0103704,6.5266145833,6.5072005208,17.8472928902,0.6700731161,0.5374272749,533,0.1394478428,0.5181902346,17.758663737,-1.2260677163,0.0030422262,0.5363506134,0.5365417023,-1.2217255147,5e-05,0.0001497396,0.0690023507,0.188283411,17.7256275796,0.5223194699,0.5523657056,0.0382180405,0.6293499539,-0.2138988604,0.092243733,0.095525203,153015,0.1403844299,6.5395536725,0.1428125,6.5293229167,0.5185728695,6.5346642311,1772308854.217982,0.177939291,0,-17.8322903099,0.0,12.2494344711,0.6672338902,0.0472627175,-0.2175255684,296.0,17.7902799479,0.1915384203,8567.2166127,0,4.8504871789
1e-05,0.5110319859,19.2361897786,14.4029669762,0.0629862391,0.0258733964,0.0104129068,7.118421224,7.0919726563,19.2376115424,0.7645590401,0.5281486004,534,0.1640274598,0.5073284969,19.1598480988,-1.0529901615,0.0033017215,0.5115455537,0.5284711119,-1.0497482502,5e-05,0.0001497396,0.1101544674,0.2333940873,19.1242758501,0.5112939697,0.5480430722,0.0369770153,0.6245177953,-0.2413338365,0.1021946429,0.1227694356,153015,0.1638756243,7.1335094473,0.17125,7.1253450521,0.5077206332,7.1138083826,1772308854.2184808,0.1911809736,0,-19.2435972375,0.0,12.2494344711,0.7654867086,0.0762101869,-0.2417417025,296.0,19.1939485677,0.2317012797,8567.2171117,0,4.9995277668
1e-05,0.457214255,29.005390625,14.3905026913,0.2146704602,0.0235004463,0.0103538267,8.1983333333,8.1829947917,29.0091850244,0.8910964765,0.4875288764,535,0.2454471856,0.4512574993,28.9085432943,-0.4936936772,0.0029462782,0.4850833719,0.4870568719,-0.4899737708,5e-05,0.0001302083,0.0648399576,0.320434292,28.868121174,0.4565219462,0.5264276035,0.0369814404,0.663357056,-0.3242514848,0.1237380182,0.1089422296,153015,0.2413158145,8.2289396954,0.2859244792,8.2011979167,0.453395347,8.2022831206,1772308854.2189798,0.2792748035,0,-29.0019216142,0.0,12.2494344711,0.8980465444,0.0642759862,-0.3254129543,296.0,28.9176236979,0.319391676,8567.2176117,0,5.0432628171
1e-05,0.5231860423,15.7249316406,14.6262178421,0.0083563652,0.0182088348,0.0104119031,6.3195540365,6.3085709635,15.7278615122,0.660222417,0.5400513431,536,0.1324622695,0.5230411966,15.6635921224,-1.2470539624,0.0031544076,0.5196574869,0.5389456644,-1.2498188331,5e-05,0.0001432292,0.1242578503,0.196862619,15.6294257052,0.5228675069,0.5500601386,0.0376532976,0.6163897882,-0.2040159435,0.0919156695,0.1045765626,156064,0.1301153043,6.3506643675,0.1360677083,6.3558528646,0.5234789097,6.3397081464,1772308854.2189798,0.1591048598,0,-15.7362557518,0.0,11.9654032389,0.6595263473,0.086314825,-0.2050409074,293.3333333333,15.7023164876,0.1933974581,8567.2181134,0,4.8779700003
